is_source_of_has_startDate,is_source_of_type,is_destination_of_has_source_type,is_source_of_has_classification_type,is_source_of_has_endDate,has_name,is_destination_of_has_startDate,label,is_destination_of_has_source_has_identifier_type,has_identifier_is_source_of_has_endDate,has_description,is_destination_of_has_source_is_source_of_has_startDate,is_destination_of_has_source_is_source_of_has_endDate,has_identifier_label,has_identifier_is_source_of_has_startDate,has_identifier_is_source_of_has_classification_type,is_destination_of_has_source_is_source_of_type,is_source_of_has_destination_type,is_destination_of_type,is_destination_of_has_classification_type,is_destination_of_has_endDate,has_identifier_has_id_value,is_destination_of_has_source_is_source_of_has_destination_type,type,is_destination_of_has_source_is_source_of_has_classification_type,has_identifier_type,has_identifier_has_URI,is_destination_of_has_source_has_identifier_has_URI,has_identifier_is_source_of_type
1901-01-01T00:0000-01:00,SimpleLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,anadara granosa Aquamaps Native 2050 Raster,1901-01-01T00:0000-01:00,Result Product 9b8653b7-3072-4cbc-a79e-d43bd7817e5d,FederatedIdentifier,2099-12-31T23:59:59-01:00,"This anadara granosa Species Distribution Map for 2050 has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange 2050 algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",1901-01-01T00:0000-01:00,2099-12-31T23:59:59-01:00,Result Product Identifier 9b8653b7-3072-4cbc-a79e-d43bd7817e5d,2017-11-29T03:42:00.134895,Classification,FullLinkEntity,Medium,LinkEntityWithProvisionOrderIPR,Classification,2099-12-31T23:59:59-01:00,9b8653b7-3072-4cbc-a79e-d43bd7817e5d,PersonName,Product,Classification,string,http://www.vre4eic.com/ckancerif/resultProductIdentifier/9b8653b7-3072-4cbc-a79e-d43bd7817e5d,http://www.vre4eic.com/ckancerif/creatorIdentifier/ebc02b4a-f774-4e7e-afe1-d52ab93126de,SimpleLinkEntity
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Amblyotrypauchen arctocephalus,1901-01-01T00:0000-01:00,Result Product 1f80ffe7-28a3-4a46-bd32-4bc627e65662,FederatedIdentifier,2099-12-31T23:59:59-01:00,"This Amblyotrypauchen arctocephalus Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable 2050 maps_SuitableRange2050 dataset, generated using AquaMaps SuitableRange2050 algorithm.",1901-01-01T00:0000-01:00,2099-12-31T23:59:59-01:00,Result Product Name amblyotrypauchen-arctocephalus,2017-12-23T22:30:32.769898,Classification,FullLinkEntity,Measurement,LinkEntityWithProvisionOrderIPR,Classification,2099-12-31T23:59:59-01:00,amblyotrypauchen-arctocephalus,ElectronicAddress,Product,Classification,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductName/amblyotrypauchen-arctocephalus,http://www.vre4eic.com/ckancerif/resultPublicationIdentifier/null,SimpleLinkEntity
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Alopias pelagicus,1901-01-01T00:0000-01:00,Result Product 6a763d43-fa75-4654-9b20-8de2c759967c,FederatedIdentifier,2099-12-31T23:59:59-01:00,"This Alopias pelagicus Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC 2050 Native Range dataset, generated using AquaMaps NativeRange2050 algorithm.",1901-01-01T00:0000-01:00,2099-12-31T23:59:59-01:00,Result Product Name alopias-pelagicus2,2017-11-24T22:57:01.404442,Classification,FullLinkEntity,Measurement,LinkEntityWithProvisionOrderIPR,Classification,2099-12-31T23:59:59-01:00,alopias-pelagicus2,PersonName,Product,Classification,string,http://www.vre4eic.com/ckancerif/resultProductName/alopias-pelagicus2,http://www.vre4eic.com/ckancerif/creatorIdentifier/ebc02b4a-f774-4e7e-afe1-d52ab93126de,SimpleLinkEntity
1901-01-01T00:0000-01:00,SimpleLinkEntity,Publication,Classification,2099-12-31T23:59:59-01:00,Amblyeleotris Fasciata Aquamaps Native Raster,1901-01-01T00:0000-01:00,Result Product 94937d87-1e96-4970-8136-73bf2a0c7a5d,FederatedIdentifier,2099-12-31T23:59:59-01:00,"This Amblyeleotris Fasciata Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",1901-01-01T00:0000-01:00,2099-12-31T23:59:59-01:00,Result Product Identifier 94937d87-1e96-4970-8136-73bf2a0c7a5d,2017-11-25T05:46:52.946347,Classification,FullLinkEntity,Medium,FullLinkEntity,Classification,2099-12-31T23:59:59-01:00,94937d87-1e96-4970-8136-73bf2a0c7a5d,PersonName,Product,Classification,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductIdentifier/94937d87-1e96-4970-8136-73bf2a0c7a5d,http://www.vre4eic.com/ckancerif/resultPublicationIdentifier/null,SimpleLinkEntity
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Alepisaurus ferox,1901-01-01T00:0000-01:00,Result Product 352dd062-449b-4313-8b9a-f7d0f5407173,string,2099-12-31T23:59:59-01:00,"This Alepisaurus ferox Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using AquaMaps NativeRange algorithm.",1901-01-01T00:0000-01:00,2099-12-31T23:59:59-01:00,Result Product Identifier 352dd062-449b-4313-8b9a-f7d0f5407173,2017-11-26T01:36:01.294390,Classification,FullLinkEntity,Measurement,LinkEntityWithProvisionOrderIPR,Classification,2099-12-31T23:59:59-01:00,352dd062-449b-4313-8b9a-f7d0f5407173,PersonName,Product,Classification,string,http://www.vre4eic.com/ckancerif/resultProductIdentifier/352dd062-449b-4313-8b9a-f7d0f5407173,http://www.vre4eic.com/ckancerif/resultPublicationIdentifier/null,SimpleLinkEntity
1901-01-01T00:0000-01:00,FullLinkEntity,Publication,Classification,2099-12-31T23:59:59-01:00,Amakusanthura magnifica,1901-01-01T00:0000-01:00,Result Product f94eb236-5384-44a9-9a6e-006bbe74dee9,string,2099-12-31T23:59:59-01:00,"This Amakusanthura magnifica Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using AquaMaps NativeRange algorithm.",1901-01-01T00:0000-01:00,2099-12-31T23:59:59-01:00,Result Product Revision Identifier 2f5d918f-9087-4b25-b532-d63146877650,2017-11-25T16:52:20.567646,Classification,FullLinkEntity,Measurement,FullLinkEntity,Classification,2099-12-31T23:59:59-01:00,2f5d918f-9087-4b25-b532-d63146877650,PersonName,Product,Classification,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/2f5d918f-9087-4b25-b532-d63146877650,http://www.vre4eic.com/ckancerif/resultPublicationIdentifier/null,SimpleLinkEntity
1901-01-01T00:0000-01:00,FullLinkEntity,OrganisationUnit,Classification,2099-12-31T23:59:59-01:00,Amblyeleotris fontanesii,1901-01-01T00:0000-01:00,Result Product d17b8fb0-7db7-416f-b8f3-b03171c7715e,string,2099-12-31T23:59:59-01:00,"This Amblyeleotris fontanesii Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC 2050 Native Range dataset, generated using AquaMaps NativeRange2050 algorithm.",1901-01-01T00:0000-01:00,2099-12-31T23:59:59-01:00,Result Product Revision Identifier 5e8abea5-aacb-409d-bd87-56ac62bc6039,2017-11-24T11:06:04.122746,Classification,FullLinkEntity,Measurement,FullLinkEntity,Classification,2099-12-31T23:59:59-01:00,5e8abea5-aacb-409d-bd87-56ac62bc6039,PersonName,Product,Classification,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/5e8abea5-aacb-409d-bd87-56ac62bc6039,http://www.vre4eic.com/ckancerif/resultPublicationIdentifier/null,SimpleLinkEntity
1901-01-01T00:0000-01:00,FullLinkEntity,Publication,Classification,2099-12-31T23:59:59-01:00,Aethaloperca rogaa,1901-01-01T00:0000-01:00,Result Product eb423ca5-5aa6-4ec4-8369-0225b8837992,FederatedIdentifier,2099-12-31T23:59:59-01:00,"This Aethaloperca rogaa Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC 2050 Native Range dataset, generated using AquaMaps NativeRange2050 algorithm.",1901-01-01T00:0000-01:00,2099-12-31T23:59:59-01:00,Result Product Identifier eb423ca5-5aa6-4ec4-8369-0225b8837992,2017-11-24T12:43:48.992141,Classification,FullLinkEntity,Measurement,FullLinkEntity,Classification,2099-12-31T23:59:59-01:00,eb423ca5-5aa6-4ec4-8369-0225b8837992,PersonName,Product,Classification,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductIdentifier/eb423ca5-5aa6-4ec4-8369-0225b8837992,http://www.vre4eic.com/ckancerif/creatorIdentifier/ebc02b4a-f774-4e7e-afe1-d52ab93126de,SimpleLinkEntity
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Acanthurus sohal,1901-01-01T00:0000-01:00,Result Product 5701765c-b6b4-4a3d-8e87-f2afada122d1,string,2099-12-31T23:59:59-01:00,"This Acanthurus sohal Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable maps_SuitableRange dataset, generated using AquaMaps SuitableRange algorithm.",1901-01-01T00:0000-01:00,2099-12-31T23:59:59-01:00,Result Product Identifier 5701765c-b6b4-4a3d-8e87-f2afada122d1,2017-11-25T17:09:00.660220,Classification,FullLinkEntity,Measurement,LinkEntityWithProvisionOrderIPR,Classification,2099-12-31T23:59:59-01:00,5701765c-b6b4-4a3d-8e87-f2afada122d1,PersonName,Product,Classification,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductIdentifier/5701765c-b6b4-4a3d-8e87-f2afada122d1,http://www.vre4eic.com/ckancerif/creatorIdentifier/ebc02b4a-f774-4e7e-afe1-d52ab93126de,SimpleLinkEntity
1901-01-01T00:0000-01:00,SimpleLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Acetes americanus,1901-01-01T00:0000-01:00,Result Product 8ff9f9d7-ed76-4f3a-8fdc-be7a34c2cc3c,string,2099-12-31T23:59:59-01:00,"This Acetes americanus Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC 2050 Native Range dataset, generated using AquaMaps NativeRange2050 algorithm.",1901-01-01T00:0000-01:00,2099-12-31T23:59:59-01:00,Result Product Revision Identifier 11b17af6-978d-4064-b907-ab784b530568,2017-11-26T00:20:56.099481,Classification,FullLinkEntity,Measurement,LinkEntityWithProvisionOrderIPR,Classification,2099-12-31T23:59:59-01:00,11b17af6-978d-4064-b907-ab784b530568,ElectronicAddress,Product,Classification,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/11b17af6-978d-4064-b907-ab784b530568,http://www.vre4eic.com/ckancerif/resultPublicationIdentifier/null,SimpleLinkEntity
1901-01-01T00:0000-01:00,SimpleLinkEntity,Publication,Classification,2099-12-31T23:59:59-01:00,anadara diluvii Aquamaps Native 2050 Raster,1901-01-01T00:0000-01:00,Result Product 0bb472e7-13c2-4fd1-8228-04f0e61625e7,string,2099-12-31T23:59:59-01:00,"This anadara diluvii Species Distribution Map for 2050 has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange 2050 algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",1901-01-01T00:0000-01:00,2099-12-31T23:59:59-01:00,Result Product Identifier 0bb472e7-13c2-4fd1-8228-04f0e61625e7,2017-11-25T17:34:55.153785,Classification,FullLinkEntity,Measurement,FullLinkEntity,Classification,2099-12-31T23:59:59-01:00,0bb472e7-13c2-4fd1-8228-04f0e61625e7,ElectronicAddress,Product,Classification,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductIdentifier/0bb472e7-13c2-4fd1-8228-04f0e61625e7,http://www.vre4eic.com/ckancerif/creatorIdentifier/ebc02b4a-f774-4e7e-afe1-d52ab93126de,SimpleLinkEntity
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Anampses elegans,1901-01-01T00:0000-01:00,Result Product 7d3d9532-b11e-41e8-8394-5e6d42143c91,FederatedIdentifier,2099-12-31T23:59:59-01:00,"This Anampses elegans Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using AquaMaps NativeRange algorithm.",1901-01-01T00:0000-01:00,2099-12-31T23:59:59-01:00,Result Product Identifier 7d3d9532-b11e-41e8-8394-5e6d42143c91,2017-11-25T18:30:44.698576,Classification,FullLinkEntity,Medium,LinkEntityWithProvisionOrderIPR,Classification,2099-12-31T23:59:59-01:00,7d3d9532-b11e-41e8-8394-5e6d42143c91,ElectronicAddress,Product,Classification,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductIdentifier/7d3d9532-b11e-41e8-8394-5e6d42143c91,http://www.vre4eic.com/ckancerif/resultPublicationIdentifier/null,SimpleLinkEntity
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Aipysurus eydouxii,1901-01-01T00:0000-01:00,Result Product 4bae1c1c-a42f-4ce8-b3b0-ae4dfd16c400,FederatedIdentifier,2099-12-31T23:59:59-01:00,"This Aipysurus eydouxii Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using AquaMaps NativeRange algorithm.",1901-01-01T00:0000-01:00,2099-12-31T23:59:59-01:00,Result Product Identifier 4bae1c1c-a42f-4ce8-b3b0-ae4dfd16c400,2017-11-24T22:44:44.248756,Classification,FullLinkEntity,Measurement,LinkEntityWithProvisionOrderIPR,Classification,2099-12-31T23:59:59-01:00,4bae1c1c-a42f-4ce8-b3b0-ae4dfd16c400,ElectronicAddress,Product,Classification,string,http://www.vre4eic.com/ckancerif/resultProductIdentifier/4bae1c1c-a42f-4ce8-b3b0-ae4dfd16c400,http://www.vre4eic.com/ckancerif/creatorIdentifier/ebc02b4a-f774-4e7e-afe1-d52ab93126de,SimpleLinkEntity
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Alpheus edwardsii,1901-01-01T00:0000-01:00,Result Product 8fd73651-4ed4-4041-8cd0-736fc3112110,FederatedIdentifier,2099-12-31T23:59:59-01:00,"This Alpheus edwardsii Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable 2050 maps_SuitableRange2050 dataset, generated using AquaMaps SuitableRange2050 algorithm.",1901-01-01T00:0000-01:00,2099-12-31T23:59:59-01:00,Result Product Identifier 8fd73651-4ed4-4041-8cd0-736fc3112110,2017-11-25T15:08:13.982272,Classification,FullLinkEntity,Measurement,LinkEntityWithProvisionOrderIPR,Classification,2099-12-31T23:59:59-01:00,8fd73651-4ed4-4041-8cd0-736fc3112110,ElectronicAddress,Product,Classification,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductIdentifier/8fd73651-4ed4-4041-8cd0-736fc3112110,http://www.vre4eic.com/ckancerif/creatorIdentifier/ebc02b4a-f774-4e7e-afe1-d52ab93126de,SimpleLinkEntity
